order_id,product_id,order_date,amount
1843,50,2024-04-11,214.31
1489,7,2024-05-28,494.4
1222,12,2024-01-09,446.53
1125,13,2024-11-17,39.25
1252,35,2024-12-08,492.74
1081,43,2024-01-02,208.49
1567,42,2024-11-06,184.01
1388,7,2024-03-06,303.79
1923,11,2024-10-25,251.45
1118,41,2024-03-07,450.47
1155,49,2023-08-05,193.36
1638,37,2024-08-28,111.87
1690,43,2024-01-31,179.2
1733,11,2024-02-18,357.19
1586,28,2024-12-22,69.4
1889,35,2024-12-15,57.22
1490,7,2023-07-12,432.29
1374,4,2023-07-10,431.57
1280,6,2023-10-25,355.61
1470,8,2023-09-09,264.86
1018,23,2024-02-09,417.88
1958,39,2024-10-25,88.35
1763,16,2023-08-11,340.75
1502,31,2023-05-18,236.37
1016,8,2024-10-17,14.85
1541,50,2023-04-14,489.99
1670,42,2024-11-19,468.15
1553,24,2024-01-31,443.59
1262,9,2023-09-04,292.84
1298,38,2023-03-12,438.86
1504,43,2023-02-17,264.04
1429,41,2023-04-16,430.87
1186,12,2024-10-11,283.41
1955,30,2023-03-21,166.81
1277,49,2023-09-08,175.32
1573,41,2024-12-02,21.2
1019,31,2023-04-17,497.38
1282,11,2024-04-26,467.61
1136,46,2023-11-30,317.34
1287,3,2024-06-13,137.84
1704,41,2023-03-31,389.05
1685,2,2023-02-09,464.76
1247,19,2023-04-24,142.8
1361,30,2024-01-27,54.02
1444,45,2024-07-18,344.6
1571,47,2023-09-13,277.19
1832,41,2023-07-02,467.23
1231,20,2023-06-30,117.69
1428,27,2024-05-27,381.29
1122,43,2023-07-27,306.67
1786,25,2023-01-16,382.57
1108,22,2023-02-26,75.55
1848,29,2023-06-29,362.1
1155,21,2023-12-06,317.95
1382,48,2024-12-08,178.31
1658,9,2024-10-03,128.6
1904,23,2023-02-22,239.85
1609,31,2023-08-01,340.5
1067,35,2023-04-23,165.15
1096,24,2023-10-13,304.75
1602,41,2024-04-25,282.73
1061,44,2023-04-30,424.3
1366,1,2024-06-07,368.22
1684,38,2024-10-05,177.43
1608,28,2024-10-08,220.75
1970,4,2023-03-09,138.08
1300,27,2024-08-31,392.09
1485,5,2023-08-17,36.67
1861,10,2024-06-14,67.17
1431,47,2024-08-09,410.58
1071,1,2023-06-22,115.11
1606,49,2024-05-23,119.72
1416,50,2023-04-16,58.95
1197,16,2024-07-24,115.29
1126,45,2023-12-06,296.51
1133,29,2023-10-28,317.06
1027,14,2024-07-07,478.11
1908,50,2024-04-15,281.4
1379,35,2023-04-30,409.65
1655,27,2023-02-15,456.09
1384,39,2024-09-20,306.7
1894,45,2024-03-02,471.3
1363,18,2024-04-14,215.65
1433,8,2024-04-10,131.48
1433,47,2024-05-27,141.08
1535,8,2023-06-11,60.23
1623,13,2024-10-09,243.51
1100,40,2023-10-25,456.91
1182,29,2024-01-11,71.24
1686,6,2023-07-24,456.84
1033,5,2023-02-13,316.19
1287,27,2024-10-03,51.75
1323,16,2024-07-02,179.4
1968,43,2024-12-28,112.14
1108,41,2023-04-25,301.84
1675,3,2024-07-09,425.09
1430,23,2024-11-03,454.55
1385,15,2024-04-26,408.85
1832,32,2024-05-24,78.39
1201,34,2024-08-12,275.19
1703,38,2024-10-11,30.69
1033,43,2023-07-07,432.56
1292,15,2024-07-02,172.74
1499,24,2024-04-15,202.84
1704,50,2023-04-27,342.59
1307,13,2024-03-20,336.11
1476,8,2023-06-14,27.03
1953,6,2023-05-03,69.0
1553,18,2024-02-04,352.19
1023,29,2024-06-19,436.46
1725,45,2023-03-13,200.8
1574,13,2023-03-26,425.25
1202,5,2024-08-08,417.71
1979,22,2023-10-14,404.69
1940,9,2023-05-30,12.62
1413,30,2023-04-12,190.55
1292,17,2024-03-10,90.3
1111,39,2024-12-31,383.17
1250,2,2023-12-20,59.67
1836,6,2023-09-15,392.95
1738,21,2024-12-04,180.58
1517,7,2023-03-06,459.69
1556,36,2023-12-09,123.67
1595,25,2023-08-07,475.49
1511,38,2024-10-27,10.24
1700,24,2024-10-10,294.46
1536,34,2023-12-19,389.99
1523,7,2023-08-31,65.65
1044,49,2024-03-21,59.03
1045,26,2023-08-19,182.17
1389,39,2023-03-05,338.97
1132,29,2023-10-05,345.33
1446,9,2023-09-07,407.23
1926,45,2024-01-20,366.02
1986,23,2024-12-07,329.6
1052,38,2023-05-18,148.7
1941,19,2023-09-15,187.19
1536,14,2023-07-05,246.24
1066,18,2023-07-22,156.87
1680,10,2024-12-09,405.22
1039,29,2023-05-23,230.7
1381,39,2023-03-27,406.04
1133,12,2023-12-27,492.86
1855,18,2024-01-07,62.18
1859,48,2024-05-06,231.94
1665,23,2024-08-25,434.53
1220,31,2024-04-06,204.79
1176,42,2023-12-20,392.18
1560,47,2023-10-05,19.64
1872,39,2024-01-31,93.89
1577,25,2024-12-01,440.42
1072,34,2024-10-20,422.06
1065,12,2023-12-24,212.04
1072,18,2024-03-09,131.98
1149,48,2023-01-26,209.02
1449,32,2024-02-04,106.19
1816,33,2023-03-01,25.91
1071,6,2023-12-15,375.32
1365,1,2023-04-29,338.24
1731,46,2023-02-14,158.35
1861,2,2023-01-12,391.6
1135,37,2023-03-20,334.26
1115,43,2023-12-08,41.19
1187,19,2023-08-12,155.37
1131,6,2024-09-16,190.08
1411,11,2024-06-09,100.12
1859,7,2024-08-16,335.22
1469,29,2024-12-14,404.07
1631,36,2023-06-10,351.66
1880,13,2024-09-23,60.96
1393,33,2024-04-28,150.7
1498,37,2023-02-27,401.57
1781,25,2023-01-08,368.76
1882,45,2024-11-26,466.0
1458,50,2024-01-22,330.31
1083,23,2024-06-09,32.42
1523,15,2023-12-11,284.22
1556,34,2024-12-17,425.07
1183,29,2024-09-14,57.99
1663,2,2023-09-14,43.34
1020,15,2024-06-29,91.86
1453,45,2023-11-15,166.51
1762,36,2023-05-16,129.98
1375,29,2023-09-29,435.95
1563,11,2023-06-10,411.39
1258,25,2024-11-25,400.08
1434,50,2023-12-04,52.12
1011,18,2023-07-31,10.1
1371,44,2024-04-03,101.81
1564,39,2023-11-30,10.49
1202,14,2024-06-23,320.9
1588,17,2023-03-31,415.32
1940,26,2023-10-27,327.63
1905,23,2023-06-22,332.53
1605,48,2023-04-11,250.7
1141,6,2023-09-04,485.24
1962,16,2024-10-13,208.31
1946,12,2023-08-29,107.68
1960,7,2023-10-17,224.61
1397,28,2023-03-12,492.03
1809,42,2024-03-04,383.98
1552,6,2023-03-11,314.25
1624,46,2024-02-29,28.24
1900,15,2024-07-18,478.25
1385,45,2024-07-01,232.74
1163,35,2023-02-12,125.34
1627,11,2024-04-17,247.41
1618,22,2023-05-11,468.58
1251,36,2023-06-05,268.27
1119,7,2023-07-14,362.67
1194,40,2024-12-31,33.21
1437,10,2024-06-13,353.21
1920,32,2023-05-26,111.26
1623,33,2024-01-21,151.63
1371,38,2023-12-01,162.16
1403,37,2024-03-07,188.29
1777,5,2023-03-31,189.7
1435,13,2023-01-13,10.63
1191,16,2023-01-27,302.16
1443,48,2023-10-23,138.63
1704,19,2024-12-14,109.97
1172,41,2024-06-18,346.96
1583,22,2023-08-27,76.39
1673,47,2023-04-21,162.19
1462,23,2023-02-04,142.38
1182,12,2024-03-17,115.06
1514,26,2023-05-03,11.81
1975,27,2023-01-10,422.5
1482,36,2023-07-01,218.28
1131,11,2024-09-16,280.08
1425,7,2023-04-05,212.71
1612,24,2023-10-02,373.8
1688,20,2023-01-19,23.06
1342,14,2023-03-12,158.1
1778,4,2024-11-10,398.56
1686,7,2023-06-23,184.59
1153,26,2024-11-13,358.88
1674,1,2024-09-07,273.79
1996,37,2024-11-07,163.22
1276,40,2023-04-03,466.1
1337,31,2023-09-15,422.54
1816,39,2023-02-09,109.75
1209,36,2024-02-11,151.42
1858,4,2024-02-20,171.47
1392,14,2024-09-22,154.0
1359,15,2024-03-16,470.19
1325,45,2024-05-27,364.03
1455,7,2023-06-17,118.53
1695,6,2023-03-28,14.5
1958,30,2023-07-02,361.36
1436,26,2023-02-21,340.03
1105,3,2024-09-06,352.01
1427,18,2023-08-08,370.14
1342,9,2023-11-12,450.17
1842,23,2023-04-05,495.42
1646,38,2024-07-25,266.8
1423,49,2023-07-06,498.57
1924,19,2023-07-13,479.93
1454,40,2024-07-08,267.65
1517,45,2023-12-30,255.4
1430,21,2023-07-06,216.71
1987,47,2024-07-26,111.91
1801,33,2024-09-04,298.62
1580,4,2024-04-20,45.48
1467,32,2023-10-04,134.62
1024,29,2023-12-07,496.58
1008,47,2024-09-17,131.96
1116,4,2023-03-09,312.32
1664,9,2023-03-22,348.72
1626,32,2023-10-09,396.29
1366,17,2024-08-20,284.59
1808,48,2023-08-20,243.3
1340,31,2023-06-27,188.14
1363,3,2023-11-20,432.78
1046,3,2023-05-02,217.25
1444,25,2023-03-20,365.07
1213,15,2023-02-14,234.57
1089,35,2023-08-21,194.15
1623,45,2024-02-07,66.82
1804,43,2024-11-13,393.44
1295,42,2023-06-11,42.68
1473,5,2023-07-11,437.77
1374,9,2023-05-26,78.2
1254,38,2024-06-27,260.22
1147,47,2024-12-21,366.86
1806,27,2023-02-22,263.08
1515,4,2024-04-24,489.77
1043,47,2023-01-08,265.46
1565,17,2024-04-04,260.16
1497,7,2024-12-19,244.71
1968,34,2023-03-04,460.61
1569,14,2023-03-13,233.23
1952,48,2023-06-16,10.19
1088,4,2023-03-22,438.08
1208,20,2023-03-23,430.0
1835,34,2024-06-30,331.49
1190,25,2024-04-01,428.66
1917,37,2024-11-19,132.23
1132,19,2024-01-20,386.14
1603,8,2023-11-28,148.97
1564,7,2023-12-17,409.99
1507,30,2024-08-21,234.87
1746,15,2024-10-19,277.64
1274,48,2024-03-11,205.37
1223,47,2023-07-30,215.67
1979,11,2024-12-13,366.02
1133,43,2024-10-24,67.4
1437,39,2023-12-10,484.25
1711,41,2023-07-17,273.42
1326,48,2023-04-12,256.45
1384,9,2024-04-27,377.77
1902,11,2024-11-28,221.04
1212,19,2023-01-08,21.37
1326,11,2023-06-28,125.39
1252,12,2023-07-07,358.47
1165,38,2024-07-26,359.04
1561,46,2024-10-30,226.56
1587,39,2023-02-17,486.48
1493,18,2023-09-20,495.08
1433,49,2023-12-03,69.74
1451,3,2024-07-06,345.7
1658,12,2024-07-12,127.63
1597,12,2024-12-07,41.88
1610,36,2024-01-30,187.62
1897,29,2024-10-24,490.8
1981,7,2023-06-12,481.62
1829,46,2024-12-13,62.44
1958,28,2024-07-18,216.05
1723,3,2023-05-11,119.53
1232,45,2023-10-21,77.54
1212,2,2023-04-24,458.67
1429,29,2024-02-04,459.78
1757,18,2023-05-18,475.87
1093,46,2024-10-02,105.64
1161,15,2023-11-03,292.67
1396,25,2023-10-26,441.69
1442,36,2023-01-19,385.43
1925,23,2024-08-26,331.32
1642,21,2023-08-24,96.86
1136,36,2023-07-04,435.53
1219,28,2023-06-06,67.88
1715,21,2024-01-02,113.53
1741,29,2023-07-09,423.11
1794,26,2024-02-09,343.44
2000,46,2023-09-04,195.7
1121,39,2023-10-10,401.98
1714,12,2023-09-19,76.16
1949,31,2024-01-27,331.64
1183,33,2023-03-15,357.02
1946,4,2023-08-18,380.26
1369,6,2024-02-26,137.58
1906,13,2024-04-17,167.8
1137,9,2024-08-24,440.14
1415,2,2024-08-30,215.53
1856,17,2024-07-29,378.55
1212,35,2023-12-24,274.29
1858,39,2023-09-03,236.36
1055,40,2023-02-22,419.59
1206,9,2024-12-14,452.03
1137,18,2023-05-10,357.26
1875,29,2023-02-26,242.41
1994,45,2023-09-02,172.53
1261,18,2023-12-02,477.58
1285,45,2023-10-18,351.91
1787,23,2023-03-27,201.5
1019,32,2024-03-05,297.75
1017,25,2023-09-08,74.2
1641,19,2024-09-25,474.48
1771,46,2023-05-11,149.27
1533,22,2024-12-15,484.18
1158,49,2024-07-14,10.59
1496,17,2023-01-17,233.23
1744,11,2023-05-12,197.81
1216,35,2023-01-31,436.48
1119,17,2024-01-27,485.0
1906,3,2023-05-06,301.26
1375,6,2023-08-23,364.05
1837,31,2023-04-18,77.11
1163,25,2023-12-20,83.89
1128,8,2023-11-18,27.26
1704,47,2023-11-29,410.01
1289,44,2024-09-22,406.02
1108,35,2023-10-12,206.33
1908,39,2024-03-20,56.75
1200,4,2023-06-12,281.23
1985,23,2024-04-12,499.82
1357,47,2023-11-16,269.98
1917,30,2024-05-21,304.18
1990,40,2024-06-28,469.71
1859,38,2023-07-17,441.96
1910,27,2024-05-01,222.95
1049,41,2024-09-15,491.79
1030,9,2024-03-18,352.55
1866,35,2023-06-30,138.97
1357,33,2024-09-12,122.62
1064,13,2024-11-24,281.79
1117,36,2023-10-12,277.55
1743,50,2024-12-17,261.49
1431,29,2023-07-03,482.98
1751,38,2024-10-21,122.11
1895,22,2023-06-22,461.16
1570,40,2023-01-11,69.35
1016,38,2023-05-27,302.38
1233,18,2024-05-31,55.49
1930,44,2024-04-20,24.65
1247,7,2023-10-05,492.77
1427,20,2024-08-08,256.61
1608,16,2024-09-25,322.94
1176,45,2023-12-22,336.54
1427,30,2024-02-15,419.36
1060,13,2023-12-17,280.38
1110,25,2024-05-15,402.74
1604,48,2024-06-25,141.18
1051,23,2024-03-08,430.29
1450,23,2024-04-05,463.68
1262,48,2023-09-16,207.21
1536,41,2024-12-27,28.54
1906,5,2024-06-26,154.37
1515,20,2023-08-27,409.62
1652,26,2024-01-02,390.85
1321,32,2023-02-11,42.14
1651,34,2024-09-20,362.1
1490,39,2024-02-05,143.42
1430,47,2023-11-11,267.33
1697,45,2024-04-05,214.08
1716,14,2023-03-18,271.18
1057,38,2023-08-23,198.89
1349,48,2024-11-29,367.52
1264,42,2023-01-11,198.9
1786,38,2023-05-31,473.8
1079,27,2024-10-01,63.43
1287,42,2024-05-15,450.51
1617,45,2023-12-04,219.24
1494,46,2023-12-23,121.72
1167,1,2024-05-07,374.33
1054,30,2023-05-18,113.85
1128,13,2024-05-25,229.64
1418,6,2024-10-02,106.12
1180,17,2024-10-21,315.17
1534,48,2023-02-28,222.8
1341,43,2023-02-06,256.69
1699,17,2023-02-07,444.17
1460,38,2024-01-20,160.36
1723,17,2023-07-14,430.66
1652,4,2024-09-25,260.26
1134,24,2023-06-22,201.23
1889,38,2024-06-27,270.04
1912,32,2023-10-12,414.07
1287,8,2024-06-19,304.21
1333,8,2024-11-26,195.5
1852,38,2023-05-05,255.94
1285,22,2024-06-26,85.64
1677,46,2023-09-18,138.37
1073,46,2023-09-17,252.08
1179,25,2024-10-09,264.88
1768,23,2023-11-25,16.0
1339,33,2023-12-26,126.85
1561,35,2023-12-12,252.99
1945,33,2023-05-13,102.85
1516,36,2023-12-07,138.76
1479,19,2024-01-01,188.16
1500,20,2023-07-16,176.8
1650,29,2023-02-25,324.26
1991,35,2024-07-17,410.66
1209,42,2023-05-06,358.65
1380,1,2024-04-23,391.36
1251,9,2024-08-22,196.04
1054,20,2023-03-30,138.6
1946,15,2023-11-20,97.66
1556,12,2024-05-12,108.44
1909,45,2023-01-28,289.45
1545,50,2023-08-20,217.37
1590,42,2023-08-10,356.31
1494,18,2023-09-28,202.0
1858,10,2023-10-02,241.52
1776,2,2024-09-28,84.84
1466,48,2023-06-27,220.29
1582,11,2024-04-19,372.09
1512,3,2023-01-11,291.24
1410,15,2023-11-28,447.78
1876,14,2023-06-16,199.23
1315,43,2023-07-30,458.23
1876,17,2024-06-12,318.24
1689,45,2023-11-21,426.55
1822,46,2023-06-19,388.56
1188,38,2023-10-29,130.02
1242,10,2024-05-26,418.36
1705,28,2024-12-23,485.72
1717,13,2024-01-12,385.72
1538,4,2023-09-28,19.21
1456,20,2023-08-20,240.91
1830,31,2024-04-24,421.27
1494,10,2024-04-23,237.2
1086,11,2024-10-04,336.87
1218,12,2023-11-25,137.51
1023,5,2024-12-08,352.55
1170,18,2024-07-26,484.82
1587,5,2024-02-01,458.1
1942,29,2024-04-23,273.68
1457,19,2024-07-30,21.63
1635,36,2023-12-08,383.89
1616,29,2024-02-15,346.73
1341,44,2024-12-13,480.08
1116,39,2023-10-08,12.52
1058,8,2023-07-09,418.46
1268,17,2023-06-20,327.3
1140,3,2023-11-20,349.85
1480,17,2023-03-18,448.07
1753,38,2023-05-15,183.49
1079,10,2023-10-04,72.4
1214,38,2023-06-06,155.62
1144,7,2024-01-01,421.24
1209,10,2024-10-17,285.57
1977,17,2023-06-04,238.32
1669,42,2024-02-24,359.55
1673,50,2023-03-29,179.19
1892,24,2024-10-24,264.78
1076,5,2024-11-11,459.19
1896,39,2024-09-08,57.13
1030,14,2024-04-02,162.02
1773,18,2023-09-15,299.41
1726,27,2024-10-07,442.12
1039,9,2023-09-17,55.27
1095,20,2024-05-13,474.02
1200,3,2024-04-12,69.89
1504,33,2023-09-01,187.87
1556,26,2024-02-11,66.8
1090,41,2024-08-31,495.41
1767,49,2024-12-25,137.15
1715,12,2024-03-27,225.75
1667,30,2024-02-25,118.1
1614,9,2024-04-29,208.34
1878,43,2024-08-07,38.03
1027,24,2024-10-25,398.54
1755,14,2024-11-28,283.78
1422,43,2023-01-09,364.53
1661,45,2024-10-26,199.89
1689,39,2023-05-27,274.28
1311,44,2024-05-20,497.08
1395,45,2024-06-20,191.82
1830,41,2023-10-03,61.37
1864,37,2024-04-19,253.13
1536,16,2024-09-18,291.65
1497,28,2023-04-06,367.35
1802,8,2024-02-19,462.25
1844,39,2023-06-29,454.15
1291,45,2023-12-09,317.76
1481,36,2024-02-04,358.34
1943,37,2024-10-23,408.43
1526,10,2024-04-15,431.24
1659,36,2024-10-10,451.69
1509,22,2023-04-27,409.74
1694,10,2024-11-10,197.04
1561,2,2023-08-30,181.44
1133,41,2024-06-13,205.15
1923,2,2023-01-28,120.17
1765,12,2023-07-26,386.2
1734,13,2023-08-10,426.88
1526,11,2024-05-10,255.04
1818,6,2024-12-17,233.4
1997,11,2023-10-14,297.72
1797,28,2024-09-15,319.98
1490,47,2023-01-03,143.3
1836,2,2023-10-28,194.26
1213,17,2024-07-19,217.53
1311,24,2023-12-07,320.2
1575,24,2024-11-27,351.02
1799,29,2024-11-06,397.54
1186,27,2023-05-15,148.12
1855,4,2024-06-08,51.48
1993,18,2023-02-07,476.44
1698,4,2023-07-20,417.73
1391,41,2023-05-24,136.45
1449,2,2024-08-21,242.47
1910,37,2024-09-13,411.35
1108,7,2024-09-03,392.24
1909,25,2024-07-03,481.23
1699,26,2024-06-10,423.79
1738,45,2023-05-25,156.55
1687,32,2024-07-07,338.38
1912,31,2024-12-07,290.02
1942,6,2023-01-11,407.41
1543,36,2024-10-26,368.76
1791,13,2023-10-13,196.9
1477,7,2023-10-10,210.59
1315,29,2024-12-29,99.19
1192,4,2023-04-29,445.37
1800,42,2023-05-07,420.12
1003,8,2024-08-17,315.84
1013,39,2023-02-24,214.9
1863,12,2024-01-03,348.3
1384,32,2024-12-08,387.56
1014,4,2023-11-12,26.53
1624,21,2023-06-22,236.65
1419,29,2024-04-04,70.02
1920,30,2023-12-23,338.79
1680,2,2023-05-13,309.52
1109,18,2024-01-27,436.64
1376,33,2023-08-28,122.0
1518,37,2023-05-31,206.24
1010,20,2024-12-30,220.85
1526,31,2023-07-03,359.18
1014,38,2023-03-26,82.46
1277,6,2024-12-31,467.65
1071,22,2023-12-18,361.55
1954,10,2023-11-08,347.5
1617,4,2023-02-22,239.57
1949,26,2024-06-29,132.31
1515,10,2024-11-08,393.9
1312,10,2024-05-23,63.36
1697,18,2024-04-16,342.97
1768,16,2024-12-09,360.7
1557,14,2023-07-07,163.62
1918,21,2023-03-07,173.55
1375,1,2023-10-29,88.95
1904,17,2024-02-27,288.2
1543,27,2024-11-10,36.1
1190,49,2023-05-06,390.91
1603,33,2023-07-21,371.94
1323,8,2024-09-12,187.06
1056,11,2024-05-22,467.36
1573,40,2023-07-19,14.16
1615,30,2023-03-26,142.35
1022,50,2024-06-07,44.14
1557,41,2024-12-10,195.49
1759,42,2024-09-02,30.08
1816,26,2023-06-05,29.13
1326,34,2024-05-13,97.89
1655,43,2024-09-28,299.38
1220,7,2024-06-17,51.15
1364,46,2023-06-12,311.55
